question,complexity,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,less,greater,equal,dot,percent,eq_equal,not_eq,less_eq,greater_eq,dbl_star,plus_eq,dbl_slash,comment,nl,number_int,number_float,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
1409,2.0,12.0,10.0,10.0,0.0,0.0,0.0,2.0,3.0,12.0,8.0,16.0,15.0,24.0,47.77443751081735,93.76537429460444,2.0,187.53074858920888,0.0312551247648681,10.418374921622716,6.0,10.0,2.0,2.0,12.0,12.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,17.0,4.0,0.0,1.0,5.0,1,2,6,6.0,2.0,3.0
1521,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,7.0,1.0,3.0
1522,2.0,13.0,10.0,10.0,0.0,0.0,0.0,3.0,3.0,9.0,5.0,10.0,12.0,15.0,33.28421251514428,53.77443751081735,1.6666666666666667,89.62406251802892,0.0179248125036057,4.9791145843349405,4.0,10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,16.0,4.0,0.0,1.0,4.0,1,2,6,6.0,1.0,2.6666666666666665
1523,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,6.0,1.0,3.0
1524,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,6.0,1.0,3.0
1525,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,7.0,4.0,5.6
1526,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406371956566694,39.86313713864836,1.7142857142857142,68.33680652339717,0.0132877123795494,3.796489251299843,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,5.0,1.0,2.6
1527,2.0,14.0,10.0,10.0,1.0,1.0,0.0,3.0,4.0,11.0,8.0,16.0,15.0,24.0,46.05374780501028,93.76537429460444,2.909090909090909,272.7719979479402,0.0312551247648681,15.153999885996676,4.0,10.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,16.0,4.0,0.0,1.0,4.0,2,2,5,11.0,4.0,8.0
1528,2.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,4.0,9.0,5.0,10.0,13.0,15.0,36.52932501298081,55.506595772116384,2.2222222222222223,123.34799060470309,0.0185021985907054,6.852666144705727,3.0,9.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,14.0,3.0,0.0,1.0,3.0,1,2,5,8.0,3.0,5.4
1529,2.0,14.0,10.0,10.0,1.0,1.0,0.0,3.0,4.0,13.0,9.0,18.0,17.0,27.0,56.1057163358342,110.36149671375918,2.769230769230769,305.6164524381023,0.036787165571253,16.978691802116796,4.0,10.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,16.0,4.0,0.0,1.0,4.0,2,2,5,7.0,3.0,5.0
1530,2.0,14.0,10.0,10.0,1.0,1.0,0.0,3.0,4.0,13.0,9.0,18.0,17.0,27.0,56.1057163358342,110.36149671375918,2.769230769230769,305.6164524381023,0.036787165571253,16.978691802116796,4.0,10.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,16.0,4.0,0.0,1.0,4.0,2,2,5,8.0,4.0,5.8
1531,2.0,31.0,12.0,12.0,10.0,10.0,0.0,9.0,6.0,12.0,9.0,17.0,18.0,26.0,58.52932501298082,108.41805003750012,4.25,460.77671265937545,0.0361393500125,25.598706258854197,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,19.0,7.0,0.0,3.0,22.0,1.0,2.0,1.0,2.0,1,4,8,9.0,1.0,4.625
1532,2.0,31.0,12.0,12.0,10.0,10.0,0.0,9.0,5.0,14.0,10.0,20.0,19.0,30.0,64.91260938324326,127.43782540330756,3.571428571428572,455.1350907260984,0.0424792751344358,25.28528281811658,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,19.0,9.0,0.0,3.0,22.0,1.0,2.0,1.0,2.0,1,4,8,9.0,1.0,4.625
1533,2.0,31.0,12.0,12.0,10.0,10.0,0.0,9.0,5.0,12.0,8.0,16.0,17.0,24.0,54.62919048309069,98.09910819000817,3.333333333333333,326.99702730002724,0.0326997027300027,18.16650151666818,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,19.0,7.0,0.0,3.0,22.0,1.0,2.0,1.0,2.0,1,4,8,9.0,1.0,4.625
1534,2.0,30.0,12.0,12.0,10.0,10.0,0.0,8.0,5.0,14.0,10.0,20.0,19.0,30.0,64.91260938324326,127.43782540330756,3.571428571428572,455.1350907260984,0.0424792751344358,25.28528281811658,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,18.0,9.0,0.0,3.0,21.0,1.0,2.0,1.0,2.0,1,4,7,8.0,1.0,4.0
1535,2.0,30.0,12.0,12.0,10.0,10.0,0.0,8.0,6.0,14.0,11.0,21.0,20.0,32.0,68.81274391313339,138.3016990363956,4.5,622.3576456637802,0.0461005663454652,34.5754247590989,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,18.0,9.0,0.0,3.0,21.0,1.0,2.0,1.0,2.0,1,4,7,8.0,1.0,4.0
1536,2.0,30.0,12.0,12.0,10.0,10.0,0.0,8.0,6.0,9.0,7.0,13.0,15.0,20.0,44.03910001730775,78.13781191217038,4.333333333333333,338.5971849527383,0.0260459373040567,18.810954719596573,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,18.0,5.0,0.0,3.0,21.0,1.0,2.0,1.0,2.0,1,4,7,8.0,1.0,4.0
1537,2.0,31.0,12.0,12.0,10.0,10.0,0.0,9.0,5.0,10.0,6.0,12.0,15.0,18.0,44.82892142331043,70.32403072095333,3.0,210.97209216286,0.0234413435736511,11.720671786825555,2.0,12.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,19.0,5.0,0.0,3.0,22.0,1.0,2.0,1.0,2.0,1,4,8,9.0,1.0,4.625
1538,2.0,31.0,12.0,12.0,10.0,10.0,0.0,9.0,5.0,10.0,7.0,13.0,15.0,20.0,44.82892142331043,78.13781191217038,3.25,253.94788871455373,0.0260459373040567,14.10821603969743,2.0,12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,19.0,6.0,0.0,3.0,20.0,1.0,2.0,1.0,2.0,1,4,7,8.0,1.0,4.0
1539,2.0,29.0,11.0,11.0,10.0,10.0,0.0,8.0,5.0,8.0,6.0,11.0,13.0,17.0,35.60964047443681,62.907475208398566,3.4375,216.24444602887007,0.0209691584027995,12.013580334937226,2.0,11.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,18.0,5.0,0.0,1.0,19.0,1.0,2.0,1.0,2.0,1,4,6,8.0,1.0,4.0
1540,2.0,39.0,13.0,12.0,11.0,11.0,6.0,10.0,6.0,11.0,8.0,15.0,17.0,23.0,53.563522809337215,94.01164534875782,4.090909090909091,384.59309460855474,0.0313372151162526,21.3662830338086,3.0,13.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,21.0,6.0,0.0,3.0,22.0,1.0,2.0,1.0,2.0,1,4,8,9.0,1.0,4.625
1593,2.0,25.0,12.0,11.0,4.0,2.0,7.0,5.0,4.0,8.0,6.0,12.0,12.0,18.0,32.0,64.52932501298082,3.0,193.5879750389425,0.0215097750043269,10.75488750216347,2.0,12.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,3.0,23.0,0.0,2.0,1.0,1.0,0,4,8,5.0,1.0,3.625
1594,2.0,22.0,9.0,8.0,4.0,2.0,7.0,5.0,3.0,7.0,5.0,10.0,10.0,15.0,24.406371956566694,49.82892142331044,2.142857142857143,106.77626019280808,0.0166096404744368,5.932014455156004,2.0,9.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,3.0,16.0,0.0,1.0,1.0,1.0,0,3,6,5.0,1.0,3.333333333333333
1595,1.0,17.0,7.0,6.0,1.0,1.0,7.0,3.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,2.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,13.0,0.0,4.0,1.0,1.0,0,6,7,5.0,1.0,4.142857142857143
1596,1.0,17.0,7.0,6.0,1.0,1.0,7.0,3.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,0.0084220647661728,1.6844129532345624,2.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,13.0,0.0,4.0,1.0,1.0,0,6,6,5.0,1.0,4.0
1597,3.0,22.0,10.0,9.0,1.0,1.0,7.0,5.0,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77443751081735,2.5,134.43609377704337,0.0179248125036057,7.468671876502409,2.0,10.0,2.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,4.0,16.0,0.0,3.0,1.0,1.0,0,5,6,9.0,1.0,4.166666666666667
1598,3.0,22.0,10.0,9.0,1.0,1.0,7.0,5.0,4.0,8.0,5.0,10.0,12.0,15.0,32.0,53.77443751081735,2.5,134.43609377704337,0.0179248125036057,7.468671876502409,2.0,10.0,2.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,4.0,16.0,0.0,3.0,1.0,1.0,0,5,6,9.0,1.0,4.166666666666667
1599,3.0,22.0,10.0,9.0,1.0,1.0,7.0,5.0,5.0,10.0,6.0,12.0,15.0,18.0,44.82892142331043,70.32403072095333,3.0,210.97209216286,0.0234413435736511,11.720671786825555,2.0,10.0,2.0,2.0,9.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,4.0,18.0,0.0,3.0,1.0,1.0,0,5,6,9.0,1.0,4.166666666666667
1600,3.0,22.0,10.0,9.0,1.0,1.0,7.0,5.0,5.0,10.0,6.0,12.0,15.0,18.0,44.82892142331043,70.32403072095333,3.0,210.97209216286,0.0234413435736511,11.720671786825555,2.0,10.0,2.0,2.0,9.0,9.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,4.0,18.0,0.0,3.0,1.0,1.0,0,5,6,9.0,1.0,4.166666666666667
1601,3.0,28.0,12.0,11.0,1.0,1.0,9.0,7.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,0.0084220647661728,1.6844129532345624,2.0,12.0,2.0,2.0,7.0,7.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,4.0,21.0,0.0,1.0,1.0,1.0,0,3,7,14.0,1.0,5.428571428571429
1602,3.0,28.0,12.0,11.0,1.0,1.0,9.0,7.0,3.0,5.0,3.0,6.0,8.0,9.0,16.36452797660028,27.0,1.8,48.6,0.009,2.7,2.0,12.0,2.0,2.0,7.0,7.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,4.0,21.0,0.0,1.0,1.0,1.0,0,3,7,12.0,1.0,4.857142857142857
1603,5.0,26.0,14.0,13.0,1.0,1.0,7.0,5.0,3.0,13.0,8.0,16.0,16.0,24.0,52.86060383799767,96.0,1.8461538461538465,177.23076923076923,0.032,9.846153846153848,2.0,14.0,4.0,4.0,8.0,8.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,6.0,22.0,0.0,1.0,1.0,1.0,0,3,5,6.0,1.0,3.6
1604,6.0,28.0,16.0,15.0,1.0,1.0,7.0,5.0,3.0,15.0,10.0,20.0,18.0,30.0,63.35824643629125,125.09775004326936,2.0,250.19550008653877,0.0416992500144231,13.899750004807707,2.0,16.0,5.0,5.0,10.0,10.0,4.0,4.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,7.0,27.0,0.0,1.0,1.0,1.0,0,3,6,6.0,1.0,3.6666666666666665
1605,5.0,26.0,14.0,13.0,1.0,1.0,7.0,5.0,5.0,9.0,8.0,16.0,14.0,24.0,40.13896548741762,91.37651812938248,4.444444444444445,406.1178583528111,0.0304588393764608,22.56210324182284,2.0,14.0,4.0,4.0,9.0,9.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,0.0,6.0,23.0,0.0,1.0,1.0,1.0,0,3,6,6.0,1.0,3.6666666666666665
1606,2.0,21.0,9.0,8.0,1.0,1.0,7.0,5.0,3.0,8.0,6.0,12.0,11.0,18.0,28.75488750216347,62.26976913547136,2.25,140.10698055481055,0.0207565897118237,7.78372114193392,2.0,9.0,1.0,1.0,7.0,7.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,3.0,17.0,0.0,2.0,1.0,1.0,0,4,6,5.0,1.0,3.5
1607,2.0,21.0,9.0,8.0,1.0,1.0,7.0,5.0,4.0,9.0,7.0,14.0,13.0,21.0,36.52932501298081,77.70923408096293,3.111111111111111,241.762061585218,0.0259030780269876,13.431225643623222,2.0,9.0,1.0,1.0,7.0,7.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,3.0,17.0,0.0,2.0,1.0,1.0,0,4,6,5.0,1.0,3.5
1608,3.0,27.0,11.0,10.0,1.0,1.0,9.0,7.0,3.0,6.0,4.0,8.0,9.0,12.0,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,2.0,11.0,2.0,2.0,7.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,4.0,17.0,0.0,1.0,1.0,1.0,0,3,6,8.0,1.0,4.666666666666667
1609,4.0,31.0,14.0,13.0,1.0,1.0,9.0,8.0,5.0,7.0,5.0,9.0,12.0,14.0,31.26112492884004,50.18947501009619,3.2142857142857144,161.32331253245204,0.0167298250033653,8.962406251802891,6.0,14.0,4.0,4.0,11.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,6.0,19.0,0.0,1.0,2.0,2.0,0,3,8,10.0,1.0,5.625
1610,2.0,24.0,9.0,8.0,1.0,1.0,9.0,6.0,2.0,5.0,3.0,6.0,7.0,9.0,13.60964047443681,25.26619429851844,1.2,30.319433158222125,0.0084220647661728,1.6844129532345624,3.0,9.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,3.0,15.0,1.0,0.0,1.0,1.0,1,2,6,5.0,1.0,4.0
1611,7.0,27.0,12.0,11.0,1.0,1.0,9.0,6.0,4.0,21.0,10.0,23.0,25.0,33.0,100.23866587835396,153.24725426256592,2.1904761904761907,335.6844617180016,0.0510824180875219,18.6491367621112,7.0,12.0,3.0,3.0,6.0,6.0,5.0,5.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,9.0,23.0,0.0,2.0,1.0,1.0,0,4,4,7.0,1.0,4.5
1613,7.0,45.0,19.0,18.0,1.0,1.0,16.0,10.0,4.0,29.0,17.0,34.0,33.0,51.0,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,8.0,19.0,6.0,6.0,15.0,15.0,10.0,10.0,6.0,1.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,5.0,8.0,43.0,0.0,3.0,1.0,2.0,0,4,7,10.0,1.0,5.428571428571429
1614,7.0,36.0,19.0,18.0,1.0,1.0,10.0,7.0,4.0,29.0,17.0,34.0,33.0,51.0,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,8.0,19.0,6.0,6.0,14.0,14.0,10.0,10.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,5.0,8.0,43.0,0.0,2.0,1.0,2.0,0,3,7,9.0,1.0,5.285714285714286
1615,10.0,47.0,27.0,26.0,1.0,1.0,10.0,10.0,4.0,16.0,16.0,32.0,20.0,48.0,72.0,207.45254855459345,4.0,829.8101942183737,0.0691508495181978,46.1005663454652,6.0,27.0,10.0,10.0,19.0,19.0,6.0,6.0,10.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,0.0,12.0,41.0,0.0,2.0,3.0,2.0,0,3,8,7.0,1.0,4.125
1616,7.0,36.0,19.0,18.0,1.0,1.0,10.0,7.0,4.0,29.0,17.0,34.0,33.0,51.0,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,8.0,19.0,6.0,6.0,14.0,14.0,10.0,10.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,8.0,43.0,0.0,2.0,1.0,2.0,0,3,7,6.0,1.0,4.428571428571429
1617,7.0,36.0,19.0,18.0,1.0,1.0,10.0,7.0,4.0,29.0,17.0,34.0,33.0,51.0,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,8.0,19.0,6.0,6.0,14.0,14.0,10.0,10.0,6.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,8.0,43.0,0.0,2.0,1.0,2.0,0,3,7,7.0,1.0,4.714285714285714
1618,4.0,26.0,14.0,13.0,1.0,1.0,7.0,5.0,4.0,22.0,15.0,30.0,26.0,45.0,106.10749561002054,211.5197873163492,2.727272727272727,576.8721472264068,0.0705065957721163,32.048452623689265,6.0,14.0,4.0,4.0,15.0,15.0,3.0,3.0,4.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,6.0,32.0,4.0,1.0,1.0,1.0,1,3,6,5.0,1.0,3.5
1619,4.0,31.0,14.0,13.0,1.0,1.0,10.0,7.0,4.0,17.0,10.0,20.0,21.0,30.0,77.48686830125578,131.76952268336282,2.3529411764705883,310.0459357255596,0.0439231742277876,17.224774206975535,5.0,14.0,3.0,3.0,12.0,12.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,5.0,28.0,0.0,3.0,1.0,2.0,0,4,8,6.0,1.0,4.625
1620,2.0,28.0,11.0,10.0,1.0,1.0,10.0,7.0,4.0,11.0,6.0,12.0,15.0,18.0,46.05374780501028,70.32403072095333,2.1818181818181817,153.43424884571635,0.0234413435736511,8.52412493587313,3.0,11.0,1.0,1.0,10.0,10.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,3.0,21.0,0.0,3.0,1.0,2.0,0,4,8,18.0,1.0,7.625
1621,7.0,37.0,19.0,18.0,1.0,1.0,10.0,8.0,4.0,29.0,17.0,34.0,33.0,51.0,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,8.0,19.0,6.0,6.0,15.0,15.0,10.0,10.0,6.0,1.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,5.0,8.0,43.0,0.0,3.0,1.0,2.0,0,4,7,8.0,1.0,4.714285714285714
1622,3.0,30.0,13.0,12.0,1.0,1.0,10.0,7.0,4.0,7.0,5.0,10.0,11.0,15.0,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,0.0172971580931864,8.236741949136423,3.0,13.0,2.0,2.0,10.0,10.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,4.0,23.0,0.0,2.0,1.0,2.0,0,3,7,8.0,1.0,4.857142857142857
