question,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len,num_students_interactions,num_submissions,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,amount_of_change,code_time,num_events,num_deletes,num_blank
1942,2.0,0.0,0.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,3.0,24.0,15.0,30.0,27.0,45.0,114.79398751947124,213.9699375973561,1.875,401.1936329950427,0.071323312532452,22.288535166391263,1.0,0.0,0.0,2.0,9.0,2.0,2.0,15.0,15.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,2.0,1.0,0,3,6,5.0,1.0,3.0,33,259,605,27,232,149,38,15463,18804.61799999998,31110,4258,4
1943,2.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0,0.0,3.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147475,197.4184681619259,1.826086956521739,360.5032896869951,0.0658061560539753,20.027960538166397,1.0,0.0,0.0,1.0,12.0,2.0,2.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,2.0,2.0,1.0,0,3,8,15.0,1.0,3.5,26,140,375,21,119,71,12,13921,20912.80299999998,26470,3591,3
1944,2.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,23.0,15.0,30.0,26.0,45.0,108.79681249147475,211.5197873163492,1.9565217391304348,413.8430621406832,0.0705065957721163,22.99128123003796,1.0,0.0,0.0,1.0,5.0,2.0,2.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0,3,2,8.0,5.0,6.5,32,230,567,28,202,157,25,16941,27309.08599999995,29181,3598,7
1945,2.0,0.0,0.0,18.0,14.0,14.0,0.0,0.0,0.0,4.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147475,197.4184681619259,1.826086956521739,360.5032896869951,0.0658061560539753,20.027960538166397,1.0,0.0,0.0,2.0,14.0,2.0,2.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,2.0,2.0,1.0,0,3,11,5.0,1.0,1.4545454545454546,41,238,629,35,203,149,25,26200,24230.454999999984,36939,4847,11
1946,3.0,0.0,0.0,14.0,12.0,12.0,0.0,0.0,0.0,2.0,3.0,23.0,14.0,28.0,26.0,42.0,108.79681249147475,197.4184681619259,1.826086956521739,360.5032896869951,0.0658061560539753,20.027960538166397,1.0,0.0,0.0,2.0,12.0,2.0,2.0,17.0,17.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,2.0,1.0,0,3,9,5.0,1.0,1.8888888888888888,28,105,227,26,79,30,4,9050,21803.372999999992,21320,2474,10
1977,9.0,0.0,0.0,13.0,12.0,12.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,24.0,18.0,36.0,66.0,150.11730005192322,1.5,225.17595007788483,0.0500391000173077,12.509775004326936,1.0,0.0,0.0,13.0,12.0,5.0,5.0,11.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,5.0,2.0,0,2,2,1.0,1.0,1.0,33,185,291,24,161,152,3,17397,19584.939999999977,40712,5109,6
1978,9.0,0.0,0.0,20.0,19.0,19.0,0.0,0.0,0.0,1.0,2.0,10.0,9.0,18.0,12.0,27.0,35.219280948873624,96.79398751947124,1.8,174.22917753504822,0.0322646625064904,9.679398751947124,1.0,0.0,0.0,17.0,19.0,10.0,10.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,7.0,2.0,0,2,3,6.0,3.0,4.666666666666667,26,229,406,19,210,200,9,26548,20170.80199999996,36842,4178,5
1979,7.0,0.0,0.0,19.0,18.0,18.0,0.0,0.0,0.0,1.0,1.0,11.0,6.0,12.0,12.0,18.0,38.05374780501028,64.52932501298082,0.5454545454545454,35.19781364344408,0.0215097750043269,1.9554340913024488,1.0,0.0,0.0,15.0,18.0,9.0,9.0,20.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,7.0,2.0,0,2,3,7.0,5.0,6.0,25,93,273,20,73,51,7,11617,14270.484999999984,26093,3094,4
1980,15.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,4.0,24.0,21.0,44.0,28.0,65.0,118.03910001730776,312.4780699337442,3.6666666666666665,1145.7529230903954,0.1041593566445814,63.65294017168864,1.0,0.0,0.0,21.0,12.0,5.0,5.0,27.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,5.0,2.0,0,2,3,6.0,5.0,5.666666666666667,34,185,476,20,165,111,21,26457,13018.640999999974,47245,6622,8
1981,9.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,15.0,12.0,24.0,17.0,36.0,60.60335893412778,147.14866228501225,1.6,235.4378596560196,0.049049554095004,13.07988109200109,1.0,0.0,0.0,15.0,12.0,5.0,5.0,19.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,5.0,2.0,0,2,3,5.0,1.0,2.333333333333333,41,246,577,30,216,189,10,38277,29458.665999999917,61544,7959,14
1982,9.0,0.0,0.0,13.0,12.0,12.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,24.0,18.0,36.0,66.0,150.11730005192322,1.5,225.17595007788483,0.0500391000173077,12.509775004326936,1.0,0.0,0.0,15.0,12.0,5.0,5.0,19.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,5.0,2.0,0,2,3,5.0,1.0,2.333333333333333,37,185,477,32,153,119,16,28654,26573.673999999915,46235,5643,6
1983,9.0,0.0,0.0,19.0,12.0,12.0,5.0,5.0,0.0,2.0,2.0,16.0,12.0,24.0,18.0,36.0,66.0,150.11730005192322,1.5,225.17595007788483,0.0500391000173077,12.509775004326936,1.0,0.0,0.0,15.0,12.0,5.0,5.0,23.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,5.0,2.0,0,2,3,5.0,1.0,2.333333333333333,32,185,509,22,163,146,7,35322,21711.06999999997,48127,5339,14
1984,7.0,0.0,0.0,16.0,15.0,15.0,0.0,0.0,0.0,1.0,2.0,10.0,7.0,14.0,12.0,21.0,35.219280948873624,75.28421251514429,1.4,105.397897521202,0.025094737505048,5.855438751177889,1.0,0.0,0.0,12.0,15.0,7.0,7.0,17.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,6.0,2.0,0,2,3,5.0,1.0,3.0,19,120,260,13,107,83,8,16150,10627.24299999996,25828,3210,3
1985,9.0,0.0,0.0,22.0,19.0,19.0,0.0,0.0,0.0,3.0,2.0,10.0,9.0,18.0,12.0,27.0,35.219280948873624,96.79398751947124,1.8,174.22917753504822,0.0322646625064904,9.679398751947124,1.0,0.0,0.0,17.0,19.0,10.0,10.0,18.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,7.0,2.0,0,2,3,5.0,1.0,2.333333333333333,31,214,582,20,194,152,2,51997,18926.90899999997,53931,7089,8
1986,9.0,0.0,0.0,15.0,12.0,12.0,0.0,0.0,0.0,3.0,2.0,15.0,12.0,24.0,17.0,36.0,60.60335893412778,147.14866228501225,1.6,235.4378596560196,0.049049554095004,13.07988109200109,1.0,0.0,0.0,13.0,12.0,5.0,5.0,17.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,5.0,2.0,0,2,3,5.0,1.0,2.333333333333333,28,189,460,20,169,145,9,30990,18929.114000000005,41238,5634,2
1987,4.0,0.0,0.0,14.0,13.0,13.0,0.0,0.0,0.0,1.0,3.0,29.0,21.0,42.0,32.0,63.0,145.63633636086306,315.0,2.1724137931034484,684.3103448275863,0.105,38.01724137931035,1.0,0.0,0.0,5.0,13.0,4.0,4.0,25.0,25.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,3.0,5.0,1.0,0,3,5,5.0,3.0,3.6,35,207,461,29,178,102,30,22568,18152.084999999952,41091,4508,5
1988,7.0,0.0,0.0,28.0,27.0,27.0,0.0,0.0,0.0,1.0,4.0,33.0,28.0,57.0,37.0,85.0,174.46500593882897,442.8035360784608,3.4545454545454546,1529.6849428165008,0.1476011786928202,84.98249682313893,1.0,0.0,0.0,9.0,27.0,5.0,5.0,14.0,14.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,3.0,5.0,1.0,0,3,8,5.0,1.0,2.0,33,227,584,28,199,162,11,25170,21815.315999999963,37747,4315,7
1989,7.0,0.0,0.0,26.0,17.0,17.0,0.0,0.0,0.0,9.0,5.0,41.0,28.0,57.0,46.0,85.0,231.26927266377825,469.5027662648461,3.475609756097561,1631.808394944892,0.156500922088282,90.65602194138287,1.0,0.0,0.0,9.0,17.0,4.0,4.0,20.0,20.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,3.0,5.0,1.0,0,3,7,5.0,1.0,2.4285714285714284,44,304,649,35,269,212,21,26902,27213.101999999977,46070,5863,12
1990,4.0,0.0,0.0,18.0,13.0,13.0,3.0,3.0,0.0,2.0,3.0,31.0,22.0,44.0,34.0,66.0,158.33497312415662,335.7725475225224,2.129032258064516,714.870585047951,0.1119241825075074,39.715032502663945,1.0,0.0,0.0,6.0,13.0,4.0,4.0,25.0,25.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,3.0,5.0,1.0,0,3,5,5.0,1.0,3.0,34,307,490,29,278,254,11,31769,20955.924999999977,37605,4320,10
1991,7.0,0.0,0.0,24.0,18.0,18.0,0.0,0.0,0.0,6.0,4.0,35.0,28.0,57.0,39.0,85.0,187.5249055930738,449.2591886032912,3.257142857142857,1463.3013571650054,0.1497530628677637,81.29451984250029,1.0,0.0,0.0,9.0,18.0,5.0,5.0,29.0,29.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0,3.0,5.0,1.0,0,3,9,7.0,1.0,3.555555555555556,33,181,515,28,153,127,11,26904,22293.115999999965,39879,4529,7
1992,4.0,0.0,0.0,20.0,19.0,19.0,0.0,0.0,0.0,1.0,3.0,34.0,24.0,48.0,37.0,72.0,177.72862410467502,375.0806423252844,2.117647058823529,794.2884190417788,0.1250268807750948,44.12713439120993,1.0,0.0,0.0,6.0,19.0,6.0,6.0,25.0,25.0,0.0,0.0,6.0,4.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,3.0,5.0,1.0,0,3,7,5.0,1.0,1.5714285714285714,40,317,634,33,284,262,13,34823,28136.796999999944,42409,5028,7
1993,4.0,0.0,0.0,20.0,19.0,19.0,0.0,0.0,0.0,1.0,3.0,33.0,23.0,46.0,36.0,69.0,171.21989344099242,356.72482509951953,2.090909090909091,745.8791797535408,0.1189082750331731,41.43773220853004,1.0,0.0,0.0,6.0,19.0,4.0,4.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,3.0,5.0,1.0,0,3,11,5.0,1.0,1.4545454545454546,24,175,353,16,159,121,11,19603,11293.589999999993,25831,2808,6
1994,4.0,0.0,0.0,21.0,18.0,18.0,0.0,0.0,0.0,3.0,3.0,31.0,23.0,46.0,34.0,69.0,158.33497312415662,351.03493604627346,2.225806451612903,781.3358253933183,0.1170116453487578,43.407545855184345,1.0,0.0,0.0,6.0,18.0,4.0,4.0,10.0,10.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,3.0,5.0,1.0,0,3,8,5.0,1.0,2.375,36,159,429,28,131,115,11,23622,17616.10099999998,37310,3927,12
